fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
2022-05-05,Ciudad Autónoma de Buenos Aires,Mujer,22.0,Brasileña,No,Si,No,No,Si,No,No,No,No,No,Si,No,Ex pareja,Varon
2022-05-05,,,48.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-05,Ciudad Autónoma de Buenos Aires,Mujer,39.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-05,Ciudad Autónoma de Buenos Aires,Mujer,48.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,,Varon
2022-05-05,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-05,Buenos Aires,,25.0,Argentina,Si,No,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-05,Ciudad Autónoma de Buenos Aires,Mujer,43.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-05,Ciudad Autónoma de Buenos Aires,Mujer,18.0,Argentina,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-05-05,Ciudad Autónoma de Buenos Aires,Mujer,23.0,Peruana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-05,Cordoba,Mujer,22.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-05,Ciudad Autónoma de Buenos Aires,Mujer,47.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-05,Ciudad Autónoma de Buenos Aires,Mujer,44.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-05,Buenos Aires,Mujer,44.0,,Si,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-05-05,Ciudad Autónoma de Buenos Aires,Mujer,45.0,Otro,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-05,Ciudad Autónoma de Buenos Aires,Mujer,44.0,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-05,Ciudad Autónoma de Buenos Aires,Mujer,32.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2022-05-05,Ciudad Autónoma de Buenos Aires,Mujer,41.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-05,Buenos Aires,Mujer,21.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-05,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-05,Buenos Aires,Mujer,30.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-05,Buenos Aires,Mujer,21.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-05-05,Buenos Aires,Mujer,27.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-05,Buenos Aires,Mujer,18.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2022-05-05,Buenos Aires,Mujer,28.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-05,Buenos Aires,Mujer,31.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-05,Buenos Aires,Mujer,72.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-05-05,Buenos Aires,Mujer,63.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-05,Buenos Aires,Mujer,62.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-05,Buenos Aires,Mujer,39.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-05-05,Buenos Aires,Mujer,33.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-05,Buenos Aires,Mujer,42.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-05,Buenos Aires,Mujer,25.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-05,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-05,Buenos Aires,Mujer,49.0,Argentina,No,Si,No,No,Si,No,Si,No,No,No,No,No,Otro,Varon
2022-05-06,Ciudad Autónoma de Buenos Aires,Mujer,23.0,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Buenos Aires,Mujer,37.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-06,Tucumán,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Buenos Aires,Mujer,22.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2022-05-06,Buenos Aires,Mujer,42.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-06,Buenos Aires,Mujer,24.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,,
2022-05-06,Tucumán,Mujer,35.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Buenos Aires,Mujer,45.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-06,Buenos Aires,Mujer,33.0,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-06,Buenos Aires,Mujer,36.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-05-06,Tucumán,Mujer,26.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-05-06,Santa Fe,Mujer,37.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-06,Catamarca,Mujer,48.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Santa Fe,Mujer,21.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Tucumán,Mujer,48.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,San Luis,Mujer,33.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Tucumán,Mujer,,,Si,Si,No,Si,No,No,No,No,No,No,No,No,,
2022-05-06,Buenos Aires,Mujer,40.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Tucumán,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Buenos Aires,Mujer,,,No,Si,No,No,No,No,No,No,No,No,No,No,,
2022-05-06,San Luis,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Tucumán,Mujer,29.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Tucumán,Mujer,33.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,
2022-05-06,Formosa,Mujer,33.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-06,Ciudad Autónoma de Buenos Aires,Mujer,24.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-06,Ciudad Autónoma de Buenos Aires,Mujer,65.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-06,Ciudad Autónoma de Buenos Aires,Mujer,37.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Ciudad Autónoma de Buenos Aires,Mujer,59.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-06,Buenos Aires,Mujer,58.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-06,Ciudad Autónoma de Buenos Aires,Mujer,13.0,,Si,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-05-06,Buenos Aires,Mujer,36.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Ciudad Autónoma de Buenos Aires,Mujer,44.0,Argentina,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Ciudad Autónoma de Buenos Aires,Mujer,26.0,,Si,No,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-05-06,Ciudad Autónoma de Buenos Aires,Mujer,23.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Buenos Aires,Mujer,24.0,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Buenos Aires,Mujer,,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,,Varon
2022-05-06,Buenos Aires,Mujer,49.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Buenos Aires,Mujer,52.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Buenos Aires,Mujer,32.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Buenos Aires,Mujer,25.0,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Buenos Aires,Mujer,,,No,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Buenos Aires,Mujer,27.0,Peruana,No,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Buenos Aires,Mujer,37.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Buenos Aires,Mujer,46.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Mujer
2022-05-06,Buenos Aires,Mujer,74.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-06,Buenos Aires,Mujer,34.0,Argentina,No,No,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Buenos Aires,Mujer,39.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Buenos Aires,Mujer,28.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-06,Buenos Aires,Mujer,28.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-06,Buenos Aires,Mujer,35.0,,No,No,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-06,Buenos Aires,Mujer,19.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,Si,No,Ex pareja,Varon
2022-05-06,Buenos Aires,Mujer,77.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-06,Buenos Aires,Mujer,30.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Santa Fe,Mujer,31.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Santa Fe,Mujer,33.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Tucumán,Mujer,22.0,Argentina,Si,No,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Buenos Aires,Mujer,,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Buenos Aires,Mujer,26.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Buenos Aires,Mujer,22.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro,Varon
2022-05-07,Tucumán,Mujer,37.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Buenos Aires,Mujer,25.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Santa Fe,Mujer,43.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Buenos Aires,Mujer,31.0,Argentina,No,Si,No,No,No,No,Si,No,No,No,No,No,Otro,
2022-05-07,Cordoba,Mujer,22.0,Boliviana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2022-05-07,Jujuy,Mujer,30.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Jujuy,Mujer,40.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Buenos Aires,Transgenero,,,Si,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
2022-05-07,Buenos Aires,Mujer,,,Si,Si,Si,No,No,No,No,Si,No,No,No,No,Superior jerarquico,Varon
2022-05-07,Tucumán,Mujer,47.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-05-07,Buenos Aires,Mujer,23.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Catamarca,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Entre Ríos,Mujer,29.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Tucumán,Mujer,29.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Buenos Aires,Mujer,39.0,Paraguaya,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Chaco,Mujer,20.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Buenos Aires,Mujer,26.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Buenos Aires,Mujer,,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Buenos Aires,Mujer,73.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Buenos Aires,Mujer,34.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-05-07,Buenos Aires,Mujer,63.0,Argentina,No,Si,No,No,Si,Si,Si,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Mendoza,Mujer,43.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Mendoza,Mujer,44.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Río Negro,Mujer,32.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Santa Fe,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Buenos Aires,Mujer,28.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Tucumán,Mujer,,,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,San Juan,Mujer,29.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,San Luis,Mujer,37.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Salta,Mujer,27.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-05-07,Cordoba,Mujer,47.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Catamarca,Mujer,49.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Buenos Aires,Mujer,36.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Buenos Aires,Mujer,37.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Cordoba,Mujer,26.0,Argentina,Si,Si,No,No,No,Si,No,Si,No,No,No,No,Ex pareja,Varon
2022-05-07,Mendoza,Mujer,35.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Cordoba,Mujer,51.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Santa Fe,Mujer,27.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Santiago Del Estero,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Ciudad Autónoma de Buenos Aires,Mujer,17.0,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-05-07,Ciudad Autónoma de Buenos Aires,Mujer,57.0,Argentina,No,No,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Ciudad Autónoma de Buenos Aires,Mujer,60.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,Si,Ex pareja,Varon
2022-05-07,,Mujer,,Argentina,Si,No,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Buenos Aires,Mujer,20.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Ciudad Autónoma de Buenos Aires,Mujer,27.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Ciudad Autónoma de Buenos Aires,Mujer,24.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,,
2022-05-07,Ciudad Autónoma de Buenos Aires,Mujer,36.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,
2022-05-07,Ciudad Autónoma de Buenos Aires,Mujer,26.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Ciudad Autónoma de Buenos Aires,Mujer Trans,46.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Ciudad Autónoma de Buenos Aires,Mujer,41.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2022-05-07,Buenos Aires,Mujer,30.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Buenos Aires,Mujer,42.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-05-07,Buenos Aires,Mujer,45.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Buenos Aires,Mujer,46.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Buenos Aires,Mujer,28.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Buenos Aires,Mujer,28.0,Argentina,No,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Buenos Aires,Mujer,,,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Buenos Aires,Mujer,25.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Buenos Aires,Mujer,39.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Buenos Aires,Mujer,34.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Buenos Aires,Mujer,64.0,Paraguaya,No,Si,No,Si,No,No,No,No,No,No,No,No,,
2022-05-07,Buenos Aires,Mujer,42.0,Paraguaya,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Buenos Aires,Mujer,20.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Mujer
2022-05-07,Buenos Aires,Mujer,,,No,No,Si,Si,Si,No,Si,No,No,No,No,No,Otro,Otro
2022-05-07,Buenos Aires,Mujer,34.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Buenos Aires,Mujer,32.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Madre o tutor,Mujer
2022-05-07,Buenos Aires,Mujer,22.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Buenos Aires,Mujer,35.0,,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Buenos Aires,Mujer,51.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Buenos Aires,Mujer,30.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Buenos Aires,Mujer,23.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-07,Buenos Aires,Mujer,40.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Buenos Aires,Mujer,27.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-07,Buenos Aires,Mujer,30.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-08,Buenos Aires,Mujer,37.0,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-08,Buenos Aires,Mujer,30.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2022-05-08,Buenos Aires,Mujer,25.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-08,Buenos Aires,Mujer,77.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-08,Buenos Aires,Mujer,,,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-08,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-08,Buenos Aires,Mujer,26.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-08,Buenos Aires,Mujer,47.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-08,Buenos Aires,Transgenero,42.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-08,Buenos Aires,Mujer,30.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-08,Buenos Aires,Mujer,45.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-08,Buenos Aires,Mujer,16.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2022-05-08,San Luis,Mujer,33.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-08,Buenos Aires,Mujer,27.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-08,Misiones,Mujer,,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-08,Buenos Aires,Mujer,38.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-08,Jujuy,Mujer,52.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-08,Santa Fe,Mujer,44.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-08,Buenos Aires,Mujer,42.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-08,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-05-08,Buenos Aires,Mujer,65.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-08,Chaco,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-08,Buenos Aires,Mujer,35.0,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-08,Cordoba,Mujer,46.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-08,Buenos Aires,Mujer,30.0,Peruana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-08,Mendoza,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-08,Buenos Aires,Transgenero,29.0,Argentina,Si,Si,No,No,No,No,Si,No,No,No,No,No,Otro,
2022-05-08,Tucumán,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2022-05-08,Cordoba,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2022-05-08,San Juan,Mujer,22.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-08,San Luis,Mujer,41.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-08,Buenos Aires,Mujer,19.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-08,Buenos Aires,Mujer,37.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-05-08,Chaco,Mujer,41.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-08,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-08,Buenos Aires,Mujer,,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Otro,Varon
2022-05-08,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2022-05-08,Buenos Aires,Mujer,20.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-05-08,Santa Fe,Mujer,44.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
2022-05-08,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
